DATAFLOW,LAST UPDATE,freq,unit,tra_meas,airp_pr,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFMN,2019,385835,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFPG,2016,201877,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFPG,2017,199873,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFPG,2018,181506,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFPG,2019,196076,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFRS,2017,82289,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFRS,2018,88157,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFRS,2019,86699,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFSB,2016,104936,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFSB,2017,111389,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFSB,2018,105808,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_FR_LFSB,2019,109475,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_NL_EHAM,2016,219370,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_NL_EHAM,2017,259595,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_NL_EHAM,2018,276901,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBBR_NL_EHAM,2019,281568,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_GCLP,2016,65147,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_GCLP,2017,66908,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_GCLP,2018,67386,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_GCLP,2019,55449,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_GCTS,2016,149452,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_GCTS,2017,149948,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_GCTS,2018,146879,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_GCTS,2019,136143,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEAL,2016,151777,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEAL,2017,167993,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEAL,2018,182642,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEAL,2019,198307,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEBL,2017,90261,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEBL,2018,123095,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEBL,2019,122079,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEGE,2016,87138,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEGE,2017,82645,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEGE,2018,81228,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEGE,2019,78332,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEIB,2016,51215,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEIB,2017,50474,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEIB,2018,45711,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEIB,2019,41749,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEMD,2016,251526,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEMD,2017,117291,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEMD,2018,109194,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEMD,2019,105688,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEMG,2016,105960,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEMG,2017,139168,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEMG,2018,145204,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEMG,2019,145145,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEPA,2016,69819,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEPA,2017,65518,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEPA,2018,71779,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEPA,2019,65714,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEVC,2016,70343,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEVC,2017,72659,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEVC,2018,66657,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEVC,2019,65656,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEXJ,2016,66859,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEXJ,2017,71203,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEXJ,2018,71276,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEXJ,2019,70920,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEZG,2016,46660,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEZL,2016,125176,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEZL,2017,128485,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEZL,2018,127008,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_ES_LEZL,2019,125189,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFBD,2016,79366,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFBD,2017,85496,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFBD,2018,86055,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFBD,2019,83659,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFBO,2017,114703,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFBO,2018,118221,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFBO,2019,116745,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFBZ,2017,47353,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFBZ,2018,44671,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFKF,2016,56009,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFKF,2017,55352,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFKF,2018,41797,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMK,2016,115496,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMK,2017,110499,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMK,2018,98162,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMK,2019,102675,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFML,2016,152602,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFML,2017,151655,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFML,2018,148372,
